user address,power_user,bgt_delegator,ibgt_lover,ibgt_enjoyoor,infrared_is_key,points_total,weight
0x981d5f8d0b3be79a99dec92682ae7015356bfdac,1,0,2,0,0,3,6.54126813384888E-05
0x987223d60e25269e82f6fa2348c218bea118f31c,1,0,2,0,0,3,6.54126813384888E-05
0x98b713f27faa8732772e082c99ec6bfd282003e4,1,0,2,0,0,3,6.54126813384888E-05
0x98ea0d527d101c1a4dac0394fd52270fde3b1492,1,0,2,0,0,3,6.54126813384888E-05
0x99156fdc897db1631f4f0a38a717e78f5ef2c4a7,1,0,2,0,0,3,6.54126813384888E-05
0x9976cc62e815931f2a36e992b0d1bc7b00dfe121,1,0,2,0,0,3,6.54126813384888E-05
0x99ce1894182c6ea9fc72fe02ed008fb8418b7311,1,0,2,0,0,3,6.54126813384888E-05
0x99d4e424c81b66e7d5ce09042e8f28edc9e2038b,1,0,2,0,0,3,6.54126813384888E-05
0x9a2cb1089a419bb200442214880cafb0472bef5a,1,0,2,0,0,3,6.54126813384888E-05
0x9a489016c04e032a58fc7325bd215b5e88163a6a,1,0,2,0,0,3,6.54126813384888E-05
0x9a525265697bfb3df818b4986d7074233ec92552,1,0,2,0,0,3,6.54126813384888E-05
0x9a8d5a4990da182123c50dd33f0328d0f6d865d6,0,0,0,3,0,3,6.54126813384888E-05
0x9aad431364e14f59dfad769c38ccb7b2718c0e2a,1,0,2,0,0,3,6.54126813384888E-05
0x9ac26f4454fb4e63cc79002001355b124157cc32,1,0,2,0,0,3,6.54126813384888E-05
0x9b3e5aac697e0135114b8fa112f833173d354299,0,0,0,3,0,3,6.54126813384888E-05
0x9bf31382b82530f31060e5dfb4476e80630962a0,1,0,2,0,0,3,6.54126813384888E-05
0x9c1dc74aba862edf3bbb640274ef178c03826732,1,0,2,0,0,3,6.54126813384888E-05
0x9cafd4d0df782a45b575759b255905af1f8cb045,1,0,2,0,0,3,6.54126813384888E-05
0x9cb17d65ca1292b8eb45020676dd58a1aed81289,1,0,2,0,0,3,6.54126813384888E-05
0x9d7518d40412b8c2db3937d391b0d5c807a7737f,0,0,0,3,0,3,6.54126813384888E-05
0x9d851d0eeced58214ac4e824f23107ed80407e9d,1,0,2,0,0,3,6.54126813384888E-05
0x9d924551ae9ab3556bead5cd70638c701ce2d3ab,1,0,2,0,0,3,6.54126813384888E-05
0x9da623a5d8482d03b243d9830b03829dcdab07c7,1,0,2,0,0,3,6.54126813384888E-05
0x9de32f9156f3a2601f00408aa5567fe5c288caef,1,0,2,0,0,3,6.54126813384888E-05
0x9deddf0a056bc89a1527d9d932cbf29e76433b51,1,0,2,0,0,3,6.54126813384888E-05
0x9df8d0d26330b5e6d158ec9af2bd0cd89701330b,1,0,2,0,0,3,6.54126813384888E-05
0x9e4d9aef0aa31c84af33c3b5fc6539516ff67156,1,0,2,0,0,3,6.54126813384888E-05
0x9f079096a72e692e181ca8e49a847215adfb33e6,1,0,2,0,0,3,6.54126813384888E-05
0x9f130b3529adbfa49cad27ae4c6db819cfa7d4bd,0,0,0,3,0,3,6.54126813384888E-05
0x9f59c5f852fc614860e6c77b5a97b5384c1b5a71,1,0,2,0,0,3,6.54126813384888E-05
0x9f8ac2e4b10b1a7f1ec1bedb40fa6698c0a9d25f,0,0,0,3,0,3,6.54126813384888E-05
0xa0188379ed555b5856fd705d180771749e0dcb01,1,0,2,0,0,3,6.54126813384888E-05
0xa05036c5e0028ba0e7adfff3c4ae0423ec25adba,1,0,2,0,0,3,6.54126813384888E-05
0xa05fe533a37f0ccd3842662e1c6319909e726e32,1,0,2,0,0,3,6.54126813384888E-05
0xa06a1cff4d16942b4f6cf23a48c884fb8fd00e03,1,0,2,0,0,3,6.54126813384888E-05
0xa0784bf3c6b601b097f0461ffc1cf66adeed8fee,0,0,0,3,0,3,6.54126813384888E-05
0xa0984ed5ca2cccd9c614c0d9482301600f346c33,1,0,2,0,0,3,6.54126813384888E-05
0xa102293bb6f4bf0ecb9043f982ef09db43b1ac3f,1,0,2,0,0,3,6.54126813384888E-05
0xa113f995a1d0482a45e049b37eda05f7db12fc67,0,0,0,3,0,3,6.54126813384888E-05
0xa16878bb974e7e0a9a1eeae45af80991a2a7800d,1,0,2,0,0,3,6.54126813384888E-05
0xa1f6974491fb6e00c019afc288bac656bdf5d04d,1,0,2,0,0,3,6.54126813384888E-05
0xa2063f208b0cc86dbab916b1850d376a2de96b0e,1,0,2,0,0,3,6.54126813384888E-05
0xa228a2e00e8128f7829db96170257602d1672894,1,0,2,0,0,3,6.54126813384888E-05
0xa27a30aa647f9ecacda7c14e0f0b490e0bd9d63f,1,0,2,0,0,3,6.54126813384888E-05
0xa27eea0e6632d0de93ddc6fb037dc21b1c50ba47,1,0,2,0,0,3,6.54126813384888E-05
0xa2feb085eb6781f6c7dc3b6cc0197a540fa0865d,1,0,2,0,0,3,6.54126813384888E-05
0xa372a32aced967cb2a39d7cb7f8b61c0e3d1bf18,1,0,2,0,0,3,6.54126813384888E-05
0xa39a99b4b45949af9d91238cde5252ec7b7f8e2a,1,0,2,0,0,3,6.54126813384888E-05
0xa3acf22670541a8765dc821b513d11830da114aa,1,0,2,0,0,3,6.54126813384888E-05
0xa3ad7db30c76ea7768920b268c01c0c1b98da762,1,0,2,0,0,3,6.54126813384888E-05
0xa3bbcb2154184a2e8d4aba303a2e9207113e409d,1,0,2,0,0,3,6.54126813384888E-05
0xa3e22e3752d518641d35c4fad619022e3fa1fd10,1,0,2,0,0,3,6.54126813384888E-05
0xa436173343bd326a87deb2526bd36cca50e22438,1,0,2,0,0,3,6.54126813384888E-05
0xa4e53b36e052ad50b3c246608cf6fcdc2e39c610,1,0,2,0,0,3,6.54126813384888E-05
0xa54a8594d1ccc29fee785e694b44165c46136013,0,0,0,3,0,3,6.54126813384888E-05
0xa59ff006fa91e900c5300aeba4d836369ff863c2,0,0,0,3,0,3,6.54126813384888E-05
0xa5d0cd870d75775187987e88622ef702527c3acf,0,0,0,0,3,3,6.54126813384888E-05
0xa5ddc432e5ed726d602bd61a7321e68c6738d8c6,1,0,2,0,0,3,6.54126813384888E-05
0xa5f82f7287b193d7bb2242bd6d556a3e5c4ab447,1,0,2,0,0,3,6.54126813384888E-05
0xa605d245efe8b26f715437fb51c8b9b27c077c41,1,0,2,0,0,3,6.54126813384888E-05
0xa662d2eb6ff6a36c6c2987f1b7f0f0813c226ba4,1,0,2,0,0,3,6.54126813384888E-05
0xa68436f5e131cb1287a10af432e62fd307eb0838,1,0,2,0,0,3,6.54126813384888E-05
0xa694253df76303a442cc6b49e33faa04de16493f,1,0,2,0,0,3,6.54126813384888E-05
0xa6dbf7212fe52d5d234bfb276ee51ed3be21059a,1,0,2,0,0,3,6.54126813384888E-05
0xa72097b8a974855d30ae42dc5a2103cd45a69418,1,0,2,0,0,3,6.54126813384888E-05
0xa763547223dd0287e56a74819d456c288c2ec718,1,0,2,0,0,3,6.54126813384888E-05
0xa76c84ea1ee3def82b92df7b5d6748ecc44eff67,1,0,2,0,0,3,6.54126813384888E-05
0xa7bad82cb57312466f54d4e39b07e981a9b07fd5,1,0,2,0,0,3,6.54126813384888E-05
0xa7c3961cf7ef4e883a7df69c4f6b34ebd7c0cdaf,1,0,2,0,0,3,6.54126813384888E-05
0xa83035117235c566fe6804b8116b5076bcca2409,1,0,2,0,0,3,6.54126813384888E-05
0xa84a5d9226485341626fd0e57c00febc6bab6e00,1,0,2,0,0,3,6.54126813384888E-05
0xa89b9aa38b699a040a8bbb2da149c676b8e0f364,1,0,2,0,0,3,6.54126813384888E-05
0xa8e271e1ee78c01bb88313749cabf2fdc162679d,1,0,2,0,0,3,6.54126813384888E-05
0xa926fc09351f26f07fd3198cab0e1092950b7312,1,0,2,0,0,3,6.54126813384888E-05
0xa949ff124e546f5a7169a7fac7d86591c9ebc7cb,1,0,2,0,0,3,6.54126813384888E-05
0xa95e189d18b722d04f9a19c55f25383c58d5060c,1,0,2,0,0,3,6.54126813384888E-05
0xa974b694d0f5026ba9a51ca24def94e4523a9dd6,1,0,2,0,0,3,6.54126813384888E-05
0xa97b07fd56dba7637fe228d1fa77fc912a9daaa3,1,0,2,0,0,3,6.54126813384888E-05
0xa9994f342544cb844a6ad6f8b1ff01171e2e58d3,0,0,0,3,0,3,6.54126813384888E-05
0xabe17790a827b9f3eda3d4ca0c6923cbdf9d3337,1,0,2,0,0,3,6.54126813384888E-05
0xac00f72e5d2e55c8c5885ac5ddce1db10bbfd22c,1,0,2,0,0,3,6.54126813384888E-05
0xac4c1e643457d8037b09537e5c9ffdaf6b6c5b98,1,0,2,0,0,3,6.54126813384888E-05
0xac9002e451b2deb3de491566b9c217f42d8095e0,1,0,2,0,0,3,6.54126813384888E-05
0xac954ae0b4e250c7df523b0eca4448432f6d72c5,1,0,2,0,0,3,6.54126813384888E-05
0xacbfbeb0c68e30f1ef0f80ab69188c510558474c,1,0,2,0,0,3,6.54126813384888E-05
0xacca3e078adfa53b12e1d5ccfadfda0574519cbb,1,0,2,0,0,3,6.54126813384888E-05
0xad79de70d16c8426a256d352e68056223db0113e,1,0,2,0,0,3,6.54126813384888E-05
0xad8e0adcc7b2287ac5c1861d4bee4aa2fb26dffb,1,0,2,0,0,3,6.54126813384888E-05
0xadf68925059e08808a4ff028cfb88fc41d97d8e4,1,0,2,0,0,3,6.54126813384888E-05
0xae58b07d7e02d683b89247edd0662724f2267883,1,0,2,0,0,3,6.54126813384888E-05
0xae70f259b4e358e01c9bc4222394e839e70c3bf8,1,0,2,0,0,3,6.54126813384888E-05
0xaeb12811d160e1383fe3edd178ceea86bd6ba664,0,0,0,3,0,3,6.54126813384888E-05
0xaeb65e575c699c7e624470f0856637db7e28531b,1,0,2,0,0,3,6.54126813384888E-05
0xaef3d7c407451879f94ccf3b8f3fbf2c1c38849f,1,0,2,0,0,3,6.54126813384888E-05
0xaf03b75ad10dd4d94325930476cc420531ebef71,1,0,2,0,0,3,6.54126813384888E-05
0xaf490633d7e29c4b32066d0834720d8e5dfd46b2,1,0,2,0,0,3,6.54126813384888E-05
0xaf5717b8074a88d5a3cdb05c507cbe5cf23a9362,0,0,0,0,3,3,6.54126813384888E-05
0xaf6d3befa131d67b2a7bb068e48dc6aca511cd50,1,0,2,0,0,3,6.54126813384888E-05
0xaf755f859046f2deec616c0fb8a58125a2ed5ace,1,0,2,0,0,3,6.54126813384888E-05
0xaf7a2926b67d152021e1b1840b0fcdd3d3d3be05,1,0,2,0,0,3,6.54126813384888E-05
0xafcb5a1170d6e05eebb795f311fa528e9e69eccf,1,0,2,0,0,3,6.54126813384888E-05
0xb00a98f5084c5018ab674d96fb7277c087a70b6e,1,0,2,0,0,3,6.54126813384888E-05
0xb0528f64e5d1a9bea16d9e5ce33cb576f49d1eec,1,0,2,0,0,3,6.54126813384888E-05
0xb07b64224be11ee446c37169d78b1c25b8831468,1,0,2,0,0,3,6.54126813384888E-05
0xb0d1e62cd98bc81cfecc05e2c25c9cd5c256e955,1,0,2,0,0,3,6.54126813384888E-05
0xb0e7fc5cfdc06ec70c88547424b96394d861ce1e,1,0,2,0,0,3,6.54126813384888E-05
0xb10e6d3e43f3f25b4ab1432acf717a127fe2cc2a,1,0,2,0,0,3,6.54126813384888E-05
0xb1558148d4ce0b08b54edb689face567dc5a7731,0,0,0,3,0,3,6.54126813384888E-05
0xb18fe50d4daabd1a3195987e4fc5dcd4f1986458,1,0,2,0,0,3,6.54126813384888E-05
0xb1b4e2aa11f422973a38d5f4d048f0edc7ff41da,1,0,2,0,0,3,6.54126813384888E-05
0xb1be5db13966aad1dd2fa3c8592c0cbf4a284c4b,1,0,2,0,0,3,6.54126813384888E-05
0xb26e579423624c6139ca5ce403420a0acae7e4aa,1,0,2,0,0,3,6.54126813384888E-05
0xb28ed2410a968e12c0296961b472716fd751b91f,0,0,0,3,0,3,6.54126813384888E-05
0xb2b858478b4d73770d25b3efdc00c26e893adb51,1,0,2,0,0,3,6.54126813384888E-05
0xb2c2859edc01cfe7bf89358e4ac748b01e0798a1,1,0,2,0,0,3,6.54126813384888E-05
0xb2f32e4e16f4def4a3f5e3c45b7c5a136c2ca322,1,0,2,0,0,3,6.54126813384888E-05
0xb316d219b8a9deff37ab887c5a73fd27c05f5b84,1,0,2,0,0,3,6.54126813384888E-05
0xb32e4d3ec86bc98dd1b7eefcae34530942130a13,1,0,2,0,0,3,6.54126813384888E-05
0xb32f2f6b4864c8a0f58ca561030f7eb31451faa6,0,0,0,3,0,3,6.54126813384888E-05
0xb39ab75a54a041d00da7d4b42903ba8893da6255,1,0,2,0,0,3,6.54126813384888E-05
0xb3e0cf575be1b73506ed66690bf8c51b312dc378,0,0,0,3,0,3,6.54126813384888E-05
0xb41dea02864b08d3a5406fc969dc60a846b41b6a,1,0,2,0,0,3,6.54126813384888E-05
0xb466b29922eabbd8a4fda1209ba675f41dce05bc,1,0,2,0,0,3,6.54126813384888E-05
0xb4973d0623c4d5fd70f4c0a84da729c7dd0c20d0,1,0,2,0,0,3,6.54126813384888E-05
0xb53db2ee14b136c887f806a999c39ac12b001987,1,0,2,0,0,3,6.54126813384888E-05
0xb57660af3b39cdd42fd9661600130b6d1f4c07e3,0,0,0,3,0,3,6.54126813384888E-05
0xb5971c8d84b4bf920b391e183d0dca11195165d4,1,0,2,0,0,3,6.54126813384888E-05
0xb5e3eeace403c6564b8dec1c3e99410ee890d4a5,1,0,2,0,0,3,6.54126813384888E-05
0xb627f1580dc2019005d74bc96ed1df9ea672515f,0,0,0,3,0,3,6.54126813384888E-05
0xb63879797ea7b1d9fb36e814f6f47a36d704c09c,1,0,2,0,0,3,6.54126813384888E-05
0xb677137055f6a060b9c7b19615e24c38730cf7ac,1,0,2,0,0,3,6.54126813384888E-05
0xb6c6e69ae0cd346e2c79b161f8d974e6876ab2de,0,0,0,3,0,3,6.54126813384888E-05
0xb6e4bc87d7d88b3da8a44137fa336f9d8de403ba,1,0,2,0,0,3,6.54126813384888E-05
0xb73ddb87bcdfefa93fbdf691b418f974aa8df81a,1,0,2,0,0,3,6.54126813384888E-05
0xb78f4f730024487dfc5fe836fdefff6a2cd1a442,1,0,2,0,0,3,6.54126813384888E-05
0xb79e348d08e48119de80fbe73a49c9e9dff17bb7,1,0,2,0,0,3,6.54126813384888E-05
0xb85ae3b76e0fabe38dc101a18349cd1b8b629eed,1,0,2,0,0,3,6.54126813384888E-05
0xb878a1fad50cef47c0f16f184534fb8c7e29059e,0,0,0,3,0,3,6.54126813384888E-05
0xb87a6b7ed42a331cc4ba85df42063668cdfe405f,1,0,2,0,0,3,6.54126813384888E-05
0xb8ba8b1731f5957a64c425ac419403a8486f5a8e,1,0,2,0,0,3,6.54126813384888E-05
0xb8c2e7dca1b4cdd819c452dc6f1ccac6bfb556fa,1,0,2,0,0,3,6.54126813384888E-05
0xb8c3d30d38353b71636db6818d67ac2ca2a9cbdb,1,0,2,0,0,3,6.54126813384888E-05
0xb8f974a14720fea32d04553ebed347614b2529d7,1,0,2,0,0,3,6.54126813384888E-05
0xba1300aece17c02781388b0221eb0650f89ca0fd,1,0,2,0,0,3,6.54126813384888E-05
0xbaa757c628a54a630c20ced9cdc593ba6e629989,0,0,0,3,0,3,6.54126813384888E-05
0xbae4665cdf8ee3d2c2a0f38eb7f3abb6363b210c,1,0,2,0,0,3,6.54126813384888E-05
0xbae7cafeb256da8a0f912e0a6404308b78b9642f,1,0,2,0,0,3,6.54126813384888E-05
0xbbb18a5a16512a3073023eca2703970ce708eb7d,1,0,2,0,0,3,6.54126813384888E-05
0xbbf08846dc78ca968552ec62d56725db332dbe1c,1,0,2,0,0,3,6.54126813384888E-05
0xbc4c722f9f4c116b06b0ff42af7e284b5d2d6390,1,0,2,0,0,3,6.54126813384888E-05
0xbc57bfbe44270f7e4933f8f2cee40eef55fd5a25,0,0,0,3,0,3,6.54126813384888E-05
0xbc780250883b3de9c01bf8b0705a00a408c9003a,1,0,2,0,0,3,6.54126813384888E-05
0xbc878eca5e3f9acfbe95f0d262883ee1b25e48b9,1,0,2,0,0,3,6.54126813384888E-05
0xbcae22b29519f73207a7a9402391f9e209da6317,1,0,2,0,0,3,6.54126813384888E-05
0xbd0af885cfd33b1f075e95be5a013431af1ae764,1,0,2,0,0,3,6.54126813384888E-05
0xbd0eebef22f3f48678f6caf193b9a0e520b5870d,1,0,2,0,0,3,6.54126813384888E-05
0xbd5d45923b164cf06a4afebcd612997b1038dd30,1,0,2,0,0,3,6.54126813384888E-05
0xbd633550b5a290b2b15d4b9240c8fa07ce156bd2,1,0,2,0,0,3,6.54126813384888E-05
0xbebdf3adebbe392a04bb9b15bbe1a7fa93ee9139,1,0,2,0,0,3,6.54126813384888E-05
0xbee25530dbc4cb6357e5546f05ae7cf4405e6d2d,1,0,2,0,0,3,6.54126813384888E-05
0xbf0f18033950ef50570db1cfba0ab2eb49d3b889,0,0,0,3,0,3,6.54126813384888E-05
0xbf6aaa512aec5a7fb72c8f68cb5035ee33643adf,1,0,2,0,0,3,6.54126813384888E-05
0xbfb89cdb29d955369b727ede6839733325c038ac,1,0,2,0,0,3,6.54126813384888E-05
0xbfc0e0a4f9b571abb118cded0e9df643fe3f88da,1,0,2,0,0,3,6.54126813384888E-05
0xc06b59863290aed1fa6a9edbd34a45a94095d256,1,0,2,0,0,3,6.54126813384888E-05
0xc151b7de3106d1d8b749ecd62ac0e7972d96d3c6,1,0,2,0,0,3,6.54126813384888E-05
0xc189b7380783391b71ed64985aa89da80f1e779e,0,0,0,3,0,3,6.54126813384888E-05
0xc1bccd3be9bb36f9f3bcafca6f2f0efe866a34a6,1,0,2,0,0,3,6.54126813384888E-05
0xc24d609664d4cfe96629d4815b9c72c007e83dc7,1,0,2,0,0,3,6.54126813384888E-05
0xc29067833665820b3505953a87f8265c9f1a517b,1,0,2,0,0,3,6.54126813384888E-05
0xc29cc33e6549c392622d399274660d02024c09f7,0,1,2,0,0,3,6.54126813384888E-05
0xc393b0bb538f43ceca666b10a0bd94e8aad4f0a1,1,0,2,0,0,3,6.54126813384888E-05
0xc49848dead322d702b71ad7631a9183117a95282,1,0,2,0,0,3,6.54126813384888E-05
0xc4c406721f548b7417bf00f2889dbba1ce7ca695,1,0,2,0,0,3,6.54126813384888E-05
0xc4e6cca5fea60665eabe889e836026ea79871d00,0,0,0,3,0,3,6.54126813384888E-05
0xc4f91cdd498a30f8ed1dea3883cba314a7a2a022,1,0,2,0,0,3,6.54126813384888E-05
0xc519f08669bb79070be88666824dda7f81c88814,0,0,0,3,0,3,6.54126813384888E-05
0xc546693350c5b700de90a0264c24143ae10db69c,1,0,2,0,0,3,6.54126813384888E-05
0xc59f365ab45ede8d9bbb779277ec209286156dab,1,0,2,0,0,3,6.54126813384888E-05
0xc5a0fde612299d69904db63b333d22944c4c805f,0,0,0,3,0,3,6.54126813384888E-05
0xc5bf6928a172160b6ba2d1cbb3bdd82ae213e64c,1,0,2,0,0,3,6.54126813384888E-05
0xc5d0418e27506dcca3c1966058dd99a86e9e0217,1,0,2,0,0,3,6.54126813384888E-05
0xc5d73b410fdd6e237d696638d48ffe607286b62f,0,0,0,0,3,3,6.54126813384888E-05
0xc633ae727af1f0911c15d60fa7b286612c46f883,1,0,2,0,0,3,6.54126813384888E-05
0xc6571c2fb66825f13b7751b1c334810d397618eb,0,0,0,3,0,3,6.54126813384888E-05
0xc6941b57f3ba1cc91b351a643ac20513b177e7be,1,0,2,0,0,3,6.54126813384888E-05
0xc6a1b28428f984ed6463023fd28042a6f85e2e24,0,0,0,3,0,3,6.54126813384888E-05
0xc6aa8701f73094e3f81b0ca81047f3dd1af3eab6,1,0,2,0,0,3,6.54126813384888E-05
0xc6b549cd8f0fccc0f3565cee66044ace03fb2d96,1,0,2,0,0,3,6.54126813384888E-05
0xc6dd874e74f591bc623dd3ae28d2a3ed0de70cca,1,0,2,0,0,3,6.54126813384888E-05
0xc6fd8df7f669b73d804377d5b8b0dfd86a9fc4c2,1,0,2,0,0,3,6.54126813384888E-05
0xc754ddd84495d7b54ca3fdeecbb8c03c4808ae5c,1,0,2,0,0,3,6.54126813384888E-05
0xc765521a6622ca6d0049993b0e449937e247c9d7,1,0,2,0,0,3,6.54126813384888E-05
0xc767f762b6f505d54936c72779faba961da7b921,0,0,0,3,0,3,6.54126813384888E-05
0xc7bb60bea9c5bd4c6fd57e7e054bdfa4e5b60c19,0,0,0,3,0,3,6.54126813384888E-05
0xc82d296c40d89b7241f8da24e910a0c18f2814f3,1,0,2,0,0,3,6.54126813384888E-05
0xc83a00888f3f17015983eb99bc4f7439cdd38fb2,0,0,0,3,0,3,6.54126813384888E-05
0xc8a95bbf184827334405e98fd6648a50274c0e5c,1,0,2,0,0,3,6.54126813384888E-05
0xc8f9a4b3bbfdf4b4400316631b0c8c7e44fb9cbe,1,0,2,0,0,3,6.54126813384888E-05
0xc9535b697e0b430798443c6ca5a8be257ad368b0,0,0,0,3,0,3,6.54126813384888E-05
0xc95e6507116f09cccafef1d72329056fac36de77,1,0,2,0,0,3,6.54126813384888E-05
0xc95e917311817eb6718208e5751307c9876b433d,1,0,2,0,0,3,6.54126813384888E-05
0xcb468e5a116851e17c1c22b009b5087bd38495b9,1,0,2,0,0,3,6.54126813384888E-05
0xcb47eb2658decee036d32b63a8b64562b04c588d,1,0,2,0,0,3,6.54126813384888E-05
0xcb64e9c7ba1c2d70d745c0980cd3cb59fdac3da7,1,0,2,0,0,3,6.54126813384888E-05
0xcbe9c012ea9c17ef2ea87b3f11b0396e64ff24e3,1,0,2,0,0,3,6.54126813384888E-05
0xcbea90642a82688b6d403a4a95c15ed7bd974d6e,1,0,2,0,0,3,6.54126813384888E-05
0xcc36f59a9423d6598904f168cd5287a49651c784,1,0,2,0,0,3,6.54126813384888E-05
0xcc5462d25433c7b1088bf6e1340f7a593af986d0,1,0,2,0,0,3,6.54126813384888E-05
0xccc2e93a9a54c0e913fa7bd30c1f74a4db85175c,1,0,2,0,0,3,6.54126813384888E-05
0xccc5da0a748c1cd50000e5ec5a75dc1dabfab76b,1,0,2,0,0,3,6.54126813384888E-05
0xcd3806812238de5dc9ef4d4fb384ebe83fa906c6,1,0,2,0,0,3,6.54126813384888E-05
0xcdbf1da47c1fd2d48902d62cec48cb0c3c01f6cb,1,0,2,0,0,3,6.54126813384888E-05
0xcdd11a8919d4bb7208ba8154b97b0d38bd2c4b54,1,0,2,0,0,3,6.54126813384888E-05
0xcdd2fa9b38d813366767756c8cb16b19fd0665f5,1,0,2,0,0,3,6.54126813384888E-05
0xcddf633f8556f99bf0837ed04e42f01eedca9a61,1,0,2,0,0,3,6.54126813384888E-05
0xcfbfa40a9e0975eaca7fddb00de6a76f65e7a4ee,1,0,2,0,0,3,6.54126813384888E-05
0xcfc8945e78ad30d24b2ea6f9c0d66512e61e9448,0,0,0,3,0,3,6.54126813384888E-05
0xd0448f3db3da20d0ecd97d2107033843ef8fe9ab,1,0,2,0,0,3,6.54126813384888E-05
0xd09147e02b5a765ad47f969498ef491aa981e73f,0,0,0,3,0,3,6.54126813384888E-05
0xd0ef44494e6b8692c2a44e498495dfce47598ca5,0,0,0,0,3,3,6.54126813384888E-05
0xd11a38b441dc71b33baf38b599409b3506e25e8f,1,0,2,0,0,3,6.54126813384888E-05
0xd156b80c61cff43fdbc02a0c09fba37dd46e0936,1,0,2,0,0,3,6.54126813384888E-05
0xd166ada6d8069d1fa5dc6bc2c070940449f7ff03,1,0,2,0,0,3,6.54126813384888E-05
0xd1739444877c2e877b09fc48292feda99ce57287,1,0,2,0,0,3,6.54126813384888E-05
0xd2792460cfaab43c648c2cd8b3a2766137ae437c,1,0,2,0,0,3,6.54126813384888E-05
0xd28559bbbd594baacbfdb7351f3e1a78506d581b,1,0,2,0,0,3,6.54126813384888E-05
0xd2a922b4003aee86d23e6f01996e733d13672bb8,1,0,2,0,0,3,6.54126813384888E-05
0xd2e97603dc1e14b90ee3083b12447e17f7076411,1,0,2,0,0,3,6.54126813384888E-05
0xd334d2182456a7007a1b312be8e752ce29285c8e,1,0,2,0,0,3,6.54126813384888E-05
0xd3574fc9388499d0a50485439fbdaf52345e6dd5,1,0,2,0,0,3,6.54126813384888E-05
0xd3b0bd1b1d169daeea4fe6eee1c3016c6ac4fbd7,1,0,2,0,0,3,6.54126813384888E-05
0xd3e8e26b1b2a520eba7c9f3db9410a20443e8dc7,1,0,2,0,0,3,6.54126813384888E-05
0xd3ee999bf6dcf8dda35bed74c668f54c29538697,0,0,0,3,0,3,6.54126813384888E-05
0xd41d919e34a76ecb3857c51ffa405592543cc246,1,0,2,0,0,3,6.54126813384888E-05
0xd43c99c5d3d8007c6a48cf20dcdcdbbe7700d87d,1,0,2,0,0,3,6.54126813384888E-05
0xd48b4840394ea15179568046276acf92c5ad2d2e,1,0,2,0,0,3,6.54126813384888E-05
0xd48f1a44e56526e96a983ff750559aa365810d5a,1,0,2,0,0,3,6.54126813384888E-05
0xd50255255515f70f103ee55a7a9bcfd2e12ccc69,1,0,2,0,0,3,6.54126813384888E-05
0xd520bec3b95e6df6813996eb0c51346c1c65a3ad,1,0,2,0,0,3,6.54126813384888E-05
0xd533761a29da899eab5c2a7a3c16882665347694,1,0,2,0,0,3,6.54126813384888E-05
0xd57cb0476f6789f8756630c84652f66135de3613,1,0,2,0,0,3,6.54126813384888E-05
0xd58be39271f0b15f03011ca1c20a771831136247,0,0,0,3,0,3,6.54126813384888E-05
0xd5c3f56bcfa4aab34648774bb36ba9670a97e882,1,0,2,0,0,3,6.54126813384888E-05
0xd5c47f5f4427740e0c999cdfc76d02f864db8e0a,1,0,2,0,0,3,6.54126813384888E-05
0xd5c9fe6a5362be03609e06bd2860fbd97ba2b6d2,1,0,2,0,0,3,6.54126813384888E-05
0xd5cd77b851b3807219ddea7e6aaf24363f6aa29e,1,0,2,0,0,3,6.54126813384888E-05
0xd6161436b90cedaf29a3c152fa35662528f0c74f,1,0,2,0,0,3,6.54126813384888E-05
0xd669282de36e95ab3c8ecac8315db6d697f01d3f,1,0,2,0,0,3,6.54126813384888E-05
0xd67cc5ab88c1826150ca2499d7776ca09b6610b7,0,0,0,3,0,3,6.54126813384888E-05
0xd6d9447ff48cef221b3e87a470916cc9737fd911,1,0,2,0,0,3,6.54126813384888E-05
0xd6e506eb67feee21e60d22a81f071a6b35d03dd1,1,0,2,0,0,3,6.54126813384888E-05
0xd70833f39948862234d977771b8e6eaea26a881c,1,0,2,0,0,3,6.54126813384888E-05
0xd716558766cffff16c79b97a429783a7d20d956c,1,0,2,0,0,3,6.54126813384888E-05
0xd7e01f0403776e3cff89364fbb4fae462329094a,0,0,0,3,0,3,6.54126813384888E-05
0xd812526335fdb5e0da82940328134d3038c2603c,1,0,2,0,0,3,6.54126813384888E-05
0xd86edc2737f5c19c6e4a11ed6e72706d3369bc56,1,0,2,0,0,3,6.54126813384888E-05
0xd870f0e3d0068ca7b21c05ddf148e5140a116ba3,1,0,2,0,0,3,6.54126813384888E-05
0xd87d35ca43840cfff249c9f674213a67b928196c,1,0,2,0,0,3,6.54126813384888E-05
0xd896c7c5b9557e51c6339680bb9cab817299305c,0,0,0,0,3,3,6.54126813384888E-05
0xd8d3cff5e864731f1e3ede1186b61454b0fef028,1,0,2,0,0,3,6.54126813384888E-05
0xd8fe9e96427ea09903a6562f956865a3adca3e4e,1,0,2,0,0,3,6.54126813384888E-05
0xd904221845012262d6ad35678a831c0006a8b88a,1,0,2,0,0,3,6.54126813384888E-05
0xd92e0dde8bfe6b5ee49ae07eb2e9198b1078477c,0,0,0,3,0,3,6.54126813384888E-05
0xd93aa1cca0c0f8e841f4f178e51bf41a2e5267f1,1,0,2,0,0,3,6.54126813384888E-05
0xd941f24f15988c22ad04c8f37d9886e23c2344cf,0,0,0,3,0,3,6.54126813384888E-05
